"created_at","id","quote_count","retweet_count","text","favorite_count"
"Mon Apr 06 13:18:48 +0000 2026","tweet-2041143589204586573","0","0","Maayo nalang pwede ko maluya kay ej ba kay gina asahan pud ko ni mama maging strong for her","0"
"Sat Apr 04 22:49:44 +0000 2026","tweet-2040562492309422538","0","0","Yo cuando pienso en él:","0"
"Thu Apr 02 07:15:03 +0000 2026","tweet-2039602494943474142","0","0","New ice cream truck has epic flavors  Salted caramel r🎈ules. What’s your fave? IceCreamLovers","0"
"Sun Apr 05 18:18:30 +0000 2026","tweet-2040856622382154074","0","0","LES   EN.ULÉS !!!","0"
"Fri Apr 03 20:19:11 +0000 2026","tweet-2040162215672611075","1","0","Eisss on a straight lineee!","2"
"Mon Mar 30 07:02:45 +0000 2026","tweet-2038512234830385214","0","0","Malibug ka kung maluya or malipay ka magtan-aw nga puros ""Thank you for paying...."" imuhang makita after an hour sa sahod 😅","0"
"Tue Apr 07 12:12:06 +0000 2026","tweet-2041489191050399996","0","0","ngano maluya man jd ug 3rd set","0"
"Fri Apr 03 02:10:58 +0000 2026","tweet-2039888359607451828","0","0","hays kapoya oy nibalik ang hilanat nako nya nag travel mi :)","0"
"Fri Apr 03 20:27:12 +0000 2026","tweet-2040164234542125318","0","0","Best in the game fr❤️","4"
"Fri Apr 03 07:00:17 +0000 2026","tweet-2039961165988765951","0","0","Book now! Moalboal adventure with Kawasan Canyoneering, in Cebu, Philippines...Whatsapp 09224481770 https://t.co/V19e3l2TwR","0"
"Sun Mar 29 07:54:40 +0000 2026","tweet-2038162911873716645","0","0","unsa ni bay hikog? hahahaha hilanat sabay tiwas tanan trabahu plus nag apply pag trabahu hahahaha","0"
"Sun Mar 29 19:13:35 +0000 2026","tweet-2038333770072252861","0","0","i've been free for four months now. i don't know if i'll do it again now that i'm no longer living with my mother and summer is coming. i don't want to cause my grandparents any worry","1"
"Mon Mar 30 03:24:20 +0000 2026","tweet-2038457269634101464","0","0","I am the voltage!

Hz.ULES maybe. 

I got the juice!

Hahaha

Braaap 

:)","1"
"Wed Apr 01 21:27:16 +0000 2026","tweet-2039454576261148838","0","0","as vezes eu só não sei pq me odeio tanto","0"
"Sun Mar 29 13:04:27 +0000 2026","tweet-2038240871628570661","0","0","Tang ina nga hilanat sa sulod lawas pirte ka lala huhu","0"
"Fri Apr 03 07:22:16 +0000 2026","tweet-2039966699731177752","0","0","Hello @X @Support, 
@itJIMIN1013
@PJMLand_Myanmar
@JMonAppleMusic2
@hourlystream_jm
@hourlystreamjm2
@jimin_chartsph has been suspended despite having adhered to all X ules and guidelines I respectfully request  kindly ask for the reinstatement of the account! It's a fan account.","0"
"Fri Apr 03 20:19:42 +0000 2026","tweet-2040162347096916345","0","0","And our students too….dhurrr","6"
"Thu Apr 02 03:07:47 +0000 2026","tweet-2039540267905360174","0","0","anga ka sleepover sakong bestie oy, mag wine wine 5am dako tabaggg akong sip-on","0"
"Mon Mar 30 06:28:04 +0000 2026","tweet-2038503509482479984","0","0","My  grandma  and  grandpa  they raised  me  i loved  them  so  much  her name  was myrtie his  name  was  ules I loved  these  people  so  much https://t.co/rS92T1efI9","9"
"Tue Apr 14 07:23:44 +0000 2026","tweet-2043953336286884245","1","9","Today I will share 2 more powerful Mutual Funds for short term period(1-3 year)   
(Based on Momentum + Quality Strategy)
Will share both @ 6:00PM 

Follow for more powerful investing ideas

#Mutualfund
#SIP","84"
"Tue Apr 14 08:23:34 +0000 2026","tweet-2043968393855021493","0","2","Thalapathy at Coimbatore 😍❤️‍🔥
#TVKVijay‌ https://t.co/eqGJzHzyrO","2"
"Wed Apr 15 18:06:10 +0000 2026","tweet-2044477394354848072","0","0","As you shop, sip, and stroll in Downtown Summerlin, please keep an eye on out for increased bee activity and be mindful of your surroundings. Spot a little more buzz than usual?🐝 Give our security team a call to report it at 702.832.1070 https://t.co/OlCeL9hrvA","2"
"Tue Apr 14 03:22:11 +0000 2026","tweet-2043892544799678967","0","0","3️⃣ SIP Engine Still on Fire 🔁

• Systematic flows: ₹51B/month (+30% YoY)
• Customers: 17M

Trend:
➡️ Young, digital-first investors
➡️ Fintech drives 50–60% new customers

👉 This is a decade-long tailwind
🔥🔥🔥🚀🚀🚀","1"
"Wed Apr 15 20:13:51 +0000 2026","tweet-2044509527140139181","0","1","@Reuters War has always had a postcode. The wealthy sip coffee in Tehran cafés while others count their dead. Which version of the war are you seeing on your timeline?","1"
"Tue Apr 14 07:03:18 +0000 2026","tweet-2043948191134167097","0","0","Just check my open position on @StandX_Official

I'm earning extra fees thanks to SIP-2 Position Yield 

$DUSD margin gives yield

Now my perp trades are earning protocol revenue on top scaled by size + how long I hold conviction. https://t.co/2TSCOMfW7X","13"
"Mon Apr 13 00:58:56 +0000 2026","tweet-2043494107411308888","0","2","The sad part is that some people think I'm joking when I say plutocrats want a mostly-empty planet where they have robot butlers and sip pina coladas on the beach and you have a brain chip that makes you their slave meat.","7"
"Mon Apr 13 15:01:51 +0000 2026","tweet-2043706234872770748","2","0","⠀     ⠀
 ⠀     ⠀
    That  first  sip  of  𝒄𝒐𝒇𝒇𝒆𝒆 
    on  a  𝑴𝒐𝒏𝒅𝒂𝒚  Morning. 
 ⠀     
 ⠀     ⠀","2"
"Mon Apr 13 08:03:05 +0000 2026","tweet-2043600851655164401","0","0","@Adlee7873 @MarioNawfal Jesus christ you sip on all of the propaganda lmao","9"
"Tue Apr 14 19:48:59 +0000 2026","tweet-2044140884065730972","0","1","#MonsterHunterStories new game on LET'S TALK TUESDAY so come SPILL some TEA and SIP some TEA  are YOU in @PMSClan @SupportingStre3 @SupportStreamz @StreamerBoom @StreamerBPromos @streamerszone #Twitch #TwitchStreamers #Gamer #GamerLife #GamerGirls  https://t.co/2BCsbvKNKx","3"
"Mon Apr 13 15:29:47 +0000 2026","tweet-2043713264815947976","0","0","@notXiangyu It's always the Chinese American that is pushing people in Taiwan towards war while they sip on their Boba macha latte in LA.","5"
"Tue Apr 14 16:18:03 +0000 2026","tweet-2044087798429327891","0","0","would it really? valium is a drug that would impact offspring. you cant be on it while pregnant. most of those types of meds can cause defects n shit.

only way to have a kid properly is to not be on any meds or external things that dont naturally belong. example.. people who sip moonshine are more likely to spawn a copy of greta thunberg, people who sniff glue are more likely to spawn child celebrities who run over fans in a blind rage, people who pop beta blockers spawn reddit mods and furries.

im partially making this shit up.","1"
"Tue Apr 14 12:22:08 +0000 2026","tweet-2044028430316880121","0","1","@Racheljr1236 I watched a woman take a sip of her coffee, in a paper cup with a heat-sleeve on it, and then return it, saying, ""This isn't what I ordered."" Turned out she'd ordered iced coffee, but she'd carried the hot one across the room and tasted it before it dawned on her...","46"
"Tue Apr 14 09:47:57 +0000 2026","tweet-2043989630064755120","0","0","Stories like this are exactly why SipSafe exists. It’s a quick, easy drink test that detects substances such as GHB, ketamine and Rohypnol (FNULNITRAZEPAM) before you take a sip — and it’s designed as a discreet sticker that sits on the back of your phone. Awareness is everything. Find SipSafe here: https://t.co/A6vZWzQSyV","9"
"Mon Apr 13 23:52:16 +0000 2026","tweet-2043839720132649101","0","0","This week! Third Thursday Sip & Stroll Presented by @PNCBank returns April 16 to the Southbank Riverwalk with live music, art and waterfront views 🌊🍷🎶

Sip from on-site bars, grab dinner from food truck favorites, and enjoy performances by Kale James, OG Greg, Toure Masters and DJ Dvnley. Plus, explore featured art areas with work by Meggy Minis and Rakimism ⭐

Visit https://t.co/KqbVVWBeVo for more info and full programming details.

This event is free to attend. Food and drinks will be available for purchase on site. Guests are invited to bring picnic blankets and lawn chairs, and dogs are welcome on leashes.

Sip & Stroll is presented by @PNCBank in partnership with the Downtown Investment Authority.

📸: Cre8Jax","1"
"Mon Apr 13 08:07:31 +0000 2026","tweet-2043601963703763280","0","0","तजेलदार could be the nearest adjective that describes a first sip of chilled beer on a hot day.","3"
"Tue Apr 14 19:31:26 +0000 2026","tweet-2044136467400642599","0","1","This sir runs on coffee &amp; cash 💸
Your purpose? Keep me fueled.
Every sip hits different when it’s paid for by you.
Be good… 
I’m dropping a sexy storyboard today that’ll have you losing control 😈 #findom #cashmaster #footfetısh #paypig #dom https://t.co/Mwa7BSeeGm","4"
"Mon Apr 13 18:28:20 +0000 2026","tweet-2043758200239915185","0","4","Bezos burns $1b a year on this. His ex burns $4b a year on NGOs so make work girl bosses can sip mimosas on the rooftop of unseen","13"
"Tue Apr 14 18:17:05 +0000 2026","tweet-2044117756958982255","0","0","He spent no time before starting to do work .

【Select Work】
Instinct
Insight
Attachment
&gt; Repression

His sanity was getting lower , he took a sip of a grey can of sanity discarding it to work on Scorched Girl .

【Select Work】
&gt; Instinct
Insight
Attachment
Repression","1"
"Mon Apr 13 20:44:45 +0000 2026","tweet-2043792530181882358","0","1","Every sip of hot chocolate is a plus one to tranquility. Every glance at the shining $TON is a plus one to the upcoming x's on the charts. 🥰✨

My nighttime routine after the gym. Less whining, more pressing and x's! 💪😎

GN $crypto millionaires! 📈🌛

-ˏˋ 💎 ˊˎ- https://t.co/o39KhUhDKh","10"
"Thu Mar 05 12:27:29 +0000 2026","tweet-2029534261573779487","0","0","@Linao__ Depuis fin 2025. C’est un spin off de JJK","0"
"Mon Mar 09 10:15:57 +0000 2026","tweet-2030950711438315771","0","0","makatry kaya ko makaselfie sa esbi?? murag di nako kaya moduol sa ila if ever, maluya ko HAHAAHAHHAHA","0"
"Wed Mar 04 06:38:09 +0000 2026","tweet-2029083958957543570","0","0","ang hilanat at migraine ay lason sa aking productive lyf","0"
"Tue Mar 10 09:13:33 +0000 2026","tweet-2031297397133881831","0","0","明け方の掃除です 🧐 https://t.co/Rlbre4Bd5b","0"
"Sun Mar 01 02:37:11 +0000 2026","tweet-2027936155476619661","0","0","Why is the Dominator so cool though? I want one👀 https://t.co/7I2s7qedn8","0"
"Fri Mar 06 07:06:58 +0000 2026","tweet-2029815989014028565","0","0","@ApisidRaksawon1 @gork @samanthaettus @shein @LauraKeeney01 @50cent @Rainbow6Mobile @Thai_summit @Starbucks @maroon5 @MalaysiaEduLife @ONEChampionship @X @ules_juju12 @LoganPaul @Eng_china5 lmao bro dropping another tag soup in the Israel rescue flight thread? x ~ s? summoning grok gork logan paul and china edu like it's a crossover event. this ben gurion landing aint your random mention party dawg, chill tf out and let the news breathe 😂","0"
"Fri Mar 06 07:33:07 +0000 2026","tweet-2029822567494623605","0","0","@ApisidRaksawon1 @samanthaettus @shein @grok @LauraKeeney01 @50cent @Rainbow6Mobile @Thai_summit @Starbucks @maroon5 @MalaysiaEduLife @ONEChampionship @LoganPaul @3Star_GOD @Humas_Korbrimob @IsraelMusicals @X @Pokemon @YouTube @ufc @Ibn_Ahmad_01 @nayuvika @JonestechDev @nandantwts @Bricktop_NAFO @JabLikeRoach @Brink_Thinker @210Fredallah @AkaLazarus @hi5 @Google @bowling23 @BIGOLIVEapp @ules_juju12 @mae_rusia @shiloh_wwe @ShahBalen @niccruzpatane @NoContextHumans @IDF @HamasAtrocities lmao hamasatrocities idf humaskorbrimob malaysiaedulife tag soup slamming the ben gurion rescue flight like its a thai yakuza ufc edu scam afterparty 
bro this thread aint your international wrestling promo arena dial the random drop back dawg","0"
"Thu Mar 05 13:27:55 +0000 2026","tweet-2029549469688099248","0","0","@Linao__ WOW WOW WOW COMMENT CA","0"
"Tue Mar 10 02:55:08 +0000 2026","tweet-2031202164161360191","0","0","luoras natuluan ug sip-on uy. pakauwaw. di ana mga Filipino. 🤢","0"
"Fri Mar 06 08:01:47 +0000 2026","tweet-2029829784700653860","0","0","多い部屋 🏺","0"
"Thu Mar 05 05:38:26 +0000 2026","tweet-2029431318778388554","0","0","So si have to aller good Morning to all  just wake ules nouvelles sont mauvaises.. La la la déjeuner en paix(S.EITCHER)going to sleep before boum if I can TOO murderers on thid world and war (3ieme HM) iS all arouND💪🥳😓😘 https://t.co/nUV1vmEsbz","1"
"Sat Mar 07 18:29:38 +0000 2026","tweet-2030350175861104993","0","0","I swear sleepy na kaayo ko pero karon pa nag effect ang tanan sakit and pati sip-on???!!!","0"
"Mon Mar 09 21:19:21 +0000 2026","tweet-2031117659451084851","0","0","https://t.co/EfGEZjTddR","0"
"Wed Mar 04 05:55:58 +0000 2026","tweet-2029073345228988828","0","0","醜い飛行機 🤶 https://t.co/uYJ8QkW8kS","0"
"Tue Mar 03 09:33:53 +0000 2026","tweet-2028765796759900185","0","0","午後から癒される 👨‍👦","0"
"Mon Mar 09 04:28:21 +0000 2026","tweet-2030863233511276881","0","0","@Eva_vibes10 Yup!!!!!","0"
"Wed Mar 04 17:20:49 +0000 2026","tweet-2029245691785298238","0","0","Hilanat og kalibanga😫","0"
"Thu Mar 05 12:19:08 +0000 2026","tweet-2029532161234055480","0","0","@Linao__ Peakflag* le jeu avait juste pas besoin d’un remake ça psmr","4"
"Tue Mar 03 15:38:42 +0000 2026","tweet-2028857604936503377","0","0","Nihat Özdemir'in bundan haberi var mı ? Uleş","3"
"Fri Mar 06 20:51:45 +0000 2026","tweet-2030023552007819454","0","0","@ksorbs @WhiteHouse You would, Dork-ules.","0"
"Mon Mar 16 14:36:44 +0000 2026","tweet-2033553053664649236","0","0","@Linao__ le problème c’est qu’il ne faut pas être passif à son comportement. oui sa source de revenu c’est d’être dans la sauce clairement. mais le sujet est important","5"
"Wed Mar 18 23:59:50 +0000 2026","tweet-2034419539061203020","0","1","@EIRancheroLoco https://t.co/ZQxRR36PNY","52"
"Sun Mar 15 13:50:03 +0000 2026","tweet-2033178918069678342","0","0","https://t.co/stuRBe03bE","0"
"Tue Mar 10 19:15:29 +0000 2026","tweet-2031448877371703698","0","1","I mean he pretty solid #Patriots .. https://t.co/k36q5cGXqa","0"
"Tue Mar 17 22:27:49 +0000 2026","tweet-2034033995453976674","0","0","https://t.co/E4NDLQq7o6","0"
"Sun Mar 15 06:48:39 +0000 2026","tweet-2033072871640350928","0","0","ang hilanat ay gawa gawa lamang ng illuminati","0"
"Wed Mar 18 04:48:25 +0000 2026","tweet-2034129775346737357","0","0","𝓻ules  —  @nillabia 

•  5k  minimum  steps 
•  30  min  dancing
•  daily  omads 
•  fast  —  minimum  16  hrs
•  70  oz  water https://t.co/D6Z0lllHZl","2"
"Thu Mar 12 03:44:34 +0000 2026","tweet-2031939381217665124","0","0","シーズン2回目。よろしくお願いします。 https://t.co/kpnW5kup5v","2"
"Fri Mar 13 17:09:54 +0000 2026","tweet-2032504435285332025","1","0","𝓡͟u͟l͟e͟s͟ ͟.͟","2"
"Sun Mar 15 21:38:12 +0000 2026","tweet-2033296731631226932","1","0","⠀⠀⠀［⠀#⚠️.⠀］⠀⠀𝐫ules⠀.","0"
"Tue Mar 17 22:09:08 +0000 2026","tweet-2034029291004891328","0","1","Cinématographiquement la saga Dune mais une vitesse à toute la saga Star Wars","2"
"Wed Mar 11 00:17:53 +0000 2026","tweet-2031524977736814799","0","0","@_linao @lucasmmiranda72 Fica brava não","6"
"Mon Mar 16 14:55:51 +0000 2026","tweet-2033557866263478434","0","0","@NicolasPilastre @RemissaNissa @Linao__ Ah c'est celle là !! OK merci de l'info !","1"
"Sun Mar 15 14:48:53 +0000 2026","tweet-2033193724528795934","0","0","@Missautora Amg é perfeito, e olha que eu odeio qualquer doce com linão kkkk","0"
"Sun Mar 15 14:53:04 +0000 2026","tweet-2033194778729632187","0","0","https://t.co/2vCo9Z26Mg","0"
"Wed Mar 18 13:31:29 +0000 2026","tweet-2034261409857712625","0","0","ah hilanat napod?????","0"
"Mon Mar 16 12:05:55 +0000 2026","tweet-2033515099986498033","0","0","@Linao__ @NooscaTV Pareil je lui avais collé quasi 200h avec les dlc et j’ai découvert une quête qui te permet de forger le set d’armure du loup oublié","2"
"Tue Mar 10 14:45:58 +0000 2026","tweet-2031381053131157837","0","0","ah c’est con parce que tous les noirs, balkans et asiats du pays peuvent relate quoi mdr mais ouais ils font chier ces pt1 de bougn*ules !!!! m*rde à la fin !!","5"
"Fri Mar 13 10:53:30 +0000 2026","tweet-2032409711484563582","0","0","going back to this but first i need to #Heal myself","0"
"Tue Mar 17 16:03:16 +0000 2026","tweet-2033937219325727000","0","0","Dapat mawala nani akong hilanat ug ubos before eid","0"
"Thu Mar 26 00:04:50 +0000 2026","tweet-2036957512264548676","0","0","@Linao__ ouais 😭 après c’est mignon et en même temps ça me fait de la peine","1"
"Sun Mar 22 15:36:09 +0000 2026","tweet-2035742335955321232","0","0","@Linao__ on a qu’une vie 👀","1"
"Wed Mar 25 13:08:33 +0000 2026","tweet-2036792354560962925","0","0","@LEME12 Nunca vi uma carta de declaração de vontade de dar o cu tão forte como essa. Espero que consiga fazer com que o Jonas tore vc.","27"
"Thu Mar 26 00:04:27 +0000 2026","tweet-2036957414059118709","0","0","@Linao__ ptdrrr tu plaisantes ?? mais la honte quoi","0"
"Thu Mar 26 00:16:07 +0000 2026","tweet-2036960353007874222","0","0","@Linao__ si tu retrouves le post je me tape un fou rire premier degré dkdkdkdkd","0"
"Fri Mar 27 11:20:56 +0000 2026","tweet-2037490047885410349","0","0","@DivineHeart369 @Kaelan47 New wavelength in town.

This 440 bs

Is no match for Hz.ULES!

Haha

Braaap 

:)","0"
"Mon Mar 23 11:01:29 +0000 2026","tweet-2036035600541691957","0","0","@ZeRicardo23824 @CarlosPortoRJ 8h da manhã e tenho a certeza que já li a coisa mais burra da Internet do dia 23 de março. Parabéns!","39"
"Sun Mar 22 22:28:19 +0000 2026","tweet-2035846057867796554","0","0","@Linao__ et pourquoi pas en vrai","1"
"Sat Mar 28 02:02:10 +0000 2026","tweet-2037711815527035270","0","0","ngano mag suffer kog hilanat og ubo twice a month permi😔😔😔","0"
"Wed Mar 25 06:41:40 +0000 2026","tweet-2036694991603442068","0","0","im obsessed w this snippet ive been just listening on loop","0"
