id,date,text,language
2025130270614032710,2026-02-21 08:47:36,ate_tj woi kahapon pa di namawala wala sipon ko kaka iyak ang ending parang madurog na 3months old baby puffy ko kakayakap i want them to feel the love,tl
2025127836638740884,2026-02-21 08:37:55,pagod na pagod na ako,tl
2025114269755552043,2026-02-21 07:44:01,pagod na pagod nako putangina,tl
2025106525937959386,2026-02-21 07:13:15,coffeem4te garpsatty cutieyabmat at bakit nandito ang may lagnat,tl
2025102303523733905,2026-02-21 06:56:28,mata ng may sipon httpstcoeijxzkldg3,en
2025090981817954748,2026-02-21 06:11:29,2nd lagnat ko na toh this feb whats wrong with me ahahahah,en
2025090891149705690,2026-02-21 06:11:07,1 lang yung spicy ng ramen pero tumutulo na sipon ko ackk,war
2025089346169438420,2026-02-21 06:04:59,ianislander3 pagod na pagod na si vince gusto niya nalang magsumbong hahaha,tl
2025088059570880711,2026-02-21 05:59:52,hahahahahhahahahahahhahaha sana magka lagnat si ancheta after ng game na to,tl
2025087653352538206,2026-02-21 05:58:15,parang hihilingin na lang natin na mag ka lagnat bigla si ancheta sa mga next game e,tl
2025079881881862522,2026-02-21 05:27:22,pagod na pagod na ako gusto ko huminga at magpahinga muna sa lahat ng nangyayari ltlt,tl
2025077841168375977,2026-02-21 05:19:16,naligo ako ng masakit ang katawan tapos naglaba,tl
2025074140466843735,2026-02-21 05:04:33,pagod na pagod na katawang lupa ko kelan ba uli bakasyon,tl
2025073058206363972,2026-02-21 05:00:15,pisting sipon to,en
2025071645229305966,2026-02-21 04:54:38,may ubo sipon headache tapos inaasthma pa lala,et
2025060927650103428,2026-02-21 04:12:03,bakit kasi nag aayos ng binder kung kelan pagod na pagod sa work,tl
2025057061265179064,2026-02-21 03:56:41,me sulat ako something sad bukas me the next day may sinat na papuntang lagnat annoying na ha,tl
2025055844443062635,2026-02-21 03:51:51,lalatch ng lagnat hayup,tl
2025055196280487956,2026-02-21 03:49:17,apaosangsa19680 ruthdonayr21270 isa sa mga nag videosabi pahingain muna daw si rave at my lagnat next time na lang dawpero my katuloy pa yanpaano kasi sabi nun kasama ni rave may sakit at ubo si rave next time na langtapos may bakla nag sabi kay rave tagal nmin nag hintay dito para makita ka,tl
2025051327433507287,2026-02-21 03:33:54,bobo nagrereklamo kayo na may crisis sa edukasyon na pagod na pagod kayo palagi na parang halos di naka yo tao tratuhin tapos iboboto nyo yung rason bakit nangyayari yon ang tatanga talaga,tl
2025041622443196802,2026-02-21 02:55:20,pagod na pagod nako tangina sobrang nakakaburnout,ceb
2025040634848182745,2026-02-21 02:51:25,pagod na pagod na pagod na pagod na tayo sa ganito,tl
2025033141833138509,2026-02-21 02:21:38,mka hilanat mni ma zerohan oyps,pl
2025031320288854145,2026-02-21 02:14:24,focus sa pagpagaling kino paanuuuu kng ako my lagnat tas ganyan ka harot ang x ko macocomatose nlng talaga akooo,tl
2025029290069492161,2026-02-21 02:06:20,di na inalisan ng lagnat ha,tl
2025027667159048578,2026-02-21 01:59:53,parang may sipon sinclea or ganun tlga boses bya,en
2025026871147278368,2026-02-21 01:56:43,yung sipon ko mula december pa kelan ba to mawawala,en
2025020473009197264,2026-02-21 01:31:18,2 months pa lang pagod na pagod na ako,tl
2025018904670871796,2026-02-21 01:25:04,sana epekto lang to ng binili kong bikini hahaha lagnat sa presyo,tl
2025012223413027179,2026-02-21 00:58:31,ang aga aga pero feeling ko pagod na pagod na ako,tl
2025006989097701697,2026-02-21 00:37:43,pagod na pagod na yan makapaglaro pa kaya ng maayos yan today,tl
2024976330480386157,2026-02-20 22:35:54,naiiyak na me hahahah parang pagod na pagod ako gusto ko nalang humimlay talaga,tl
2024974848624394613,2026-02-20 22:30:00,parang pagod na pagod na naman ako huhu,tl
2024972977897709805,2026-02-20 22:22:34,pagod na pagod ang ate niyo,tl
2024955303796899860,2026-02-20 21:12:20,di pinapatulog ng sipon basag,tl
2024917571875778911,2026-02-20 18:42:24,pinapasuot niya na sa akin kasundo niya pero nung nasa barbequehan doon ko pa lang hiningi kinapa niya pa noo at leeg ko kung may lagnat hahaha oa siya nagsuot sa akin ng unif niya tapos sinuot nya rin helmet sakin sabay kanta nung korean song hahshshshshhdd baliw,tl
2024917458621182197,2026-02-20 18:41:57,hmsytical bat parang may sipon si clea,en
2024913565698982270,2026-02-20 18:26:29,gumising na bumaba ang lagnat plus gumising na may landing pa breakfast hahahaha viarkin in lovenat viarkin in lovenat viarkin in lovenat gsotlikemagnets wilbea,tl
2024909852024471632,2026-02-20 18:11:44,diz fukin sipon came from the tears i cannot express sa office,en
2024904371721703914,2026-02-20 17:49:57,l dos manya tiene sipon n toss yan tapon ky ta tose pro tn kiss ki kiss pa duro kabesa oh ara kien ta supri kien pobre l bata and io,es
2024904289324511271,2026-02-20 17:49:38,weird how i was this devoted to someone na all i did was wish them well and be good to them and love them to their bones only to be betrayed sana mawala ka na sa ikot ng buhay ko pagod na pagod na ako ayaw na kitang ipagdasal,en
2024901684506583301,2026-02-20 17:39:17,iba lagnatin si via lalong gumaganda miss you mama bear beabinene ikaw lang ang may lagnat na sobrang ganda haysst viarkin in lovenat gsotlikemagnets,tl
2024900836678402188,2026-02-20 17:35:54,meet greet amp bye over sa cry over sa sipon at over sa hindi makahinga puntong punto naman po yung problem as a panganay at pangungulila sa ina tamang tama oh,tl
2024900830881890423,2026-02-20 17:35:53,lagnat talaga ang kalaban,tl
2024896481812214149,2026-02-20 17:18:36,gets taina pagod na pagod din ak,ro
2024895993481949358,2026-02-20 17:16:40,natuluyan na ngang nawala ang panlasa dahil sa ubo at sipon na yan kapag talaga mag kakasakit ako sabay lahat e sakit sa lalamunan lagnat tapos ubot sipon parang sinasabi sakin na oh ito isang bagsakan para hindi kana mahirapan thanks po ha huhu,tl
2024895461698798014,2026-02-20 17:14:33,may panahon akong naalala na napasabi ako na pagod na pagod na ako way back pero dahil yon sa work sumagad ako sa oras tas pinupush ko padin sarili ko non na makasama siya at umiyak siya na misunderstood nya yon pero sa work lang talaga yon sobrang lng talaga ako magmahal,tl
2024893810967552115,2026-02-20 17:07:59,parusang ubot sipon to,fr
2024885206155722953,2026-02-20 16:33:48,pagod na pagod na pagod na pagod na akoooo,tl
2024884037459083389,2026-02-20 16:29:09,grabe sukong suko na ako sa acads at gastusin pagod na pagod na ako sa pagiging working student naubos na kot lahat may tf balance pa rin ako dangg pagiging atin ko na lang bumubuhay sakin,tl
2024881015307854223,2026-02-20 16:17:09,taena pagod na pagod ako today,tl
2024879927439642820,2026-02-20 16:12:49,ilapag ko lang to dito kasi naman pagod na pagod na ako sa review kanina tapos pagpasok ko bumungad na naman si mingyu sakin httpstcokail5hlhly,tl
2024879892685615556,2026-02-20 16:12:41,minsan gusto kong magsumbong sayo kapag pagod na pagod na ako wawa ang rave namin nilagnag at inubo na miss nadin kausap si ashley httpstcocgeeptdxel,tl
2024875500632785329,2026-02-20 15:55:14,ayaw ko na heartopia pagod na pagod na pagod na ako,tl
2024871613871919586,2026-02-20 15:39:47,hays sipon,en
2024866325928247301,2026-02-20 15:18:46,ang peaceful mag byahe ng ganitong oras tapos magiging rest in peace ka rin at the same time dahil sa lagnat,tl
2024866207472771244,2026-02-20 15:18:18,pagod na pagod na pagod,gn
2024863336442311017,2026-02-20 15:06:54,pagod na pagod talagaaa hahaha,tl
2024860064906084448,2026-02-20 14:53:54,kahit mawala na lang baradong ilong ko please,en
2024859993900748995,2026-02-20 14:53:37,tangina imbis na gumaling tumaas pa lagnat,uz
2024856790048084392,2026-02-20 14:40:53,pagod na pagod na talaga ako first week palang,tl
2024856365135798520,2026-02-20 14:39:12,hay pagod na pagod ang bebi,tl
2024855318875054556,2026-02-20 14:35:02,kung may group chat si god kasama ang angels baka ganito ang usapan tungkol sayo god check niyo nga si rence ang tapang niya today kahit pagod na pagod angel 1 lord nakita niyo ba gusto na niyang sumuko kanina pero tinuloy pa rin niya,tl
2024854901717873054,2026-02-20 14:33:23,emibeon meee huhu nilalagnat ako kanina jusko po pa resched na lang po ng lagnat ko lord pls,tl
2024854428655013926,2026-02-20 14:31:30,yong pagod na pagod ka dahil sobrang aga ng duty tapos bigla mong nakita to salamat sa buhay mo kakaimontinolaa kaimontinola httpstconzyuavjze6,tl
2024850971416051863,2026-02-20 14:17:46,pagod na pagod na ako,tl
2024849471226675631,2026-02-20 14:11:48,pagod na pagod na ako maging eldest daughter in a filipino household na breadwinner din kasi bakit napakarami kong responsibilidad,tl
2024849003930959942,2026-02-20 14:09:57,2nd day lagnat httpstcovbh8cwcw6x,en
2024848443399901602,2026-02-20 14:07:43,pag sa galaan palong palo pero pag samin pagod na pagod lagi e no hahaha,war
2024847290972913853,2026-02-20 14:03:08,hindi ko na kaya tangina pagod na pagod nako,tl
2024845140821749963,2026-02-20 13:54:36,wilbea_ofc may lagnat yan siya pag tagalog na raw po viarkin in lovenat gsotlikemagnets wilbea,tl
2024844842543763656,2026-02-20 13:53:24,ung naiyak ka pero sipon mo natulo,war
2024844091750789620,2026-02-20 13:50:25,labyubearymuch ay te inangkin ko na po lahat ubo sipon lagnat pabalik balik lang hahahaha viarkin in lovenat gsotlikemagnets,tl
2024843812687012239,2026-02-20 13:49:19,buti nlng di nagtuloy ang lagnat hndi ko sasabayan tonight si via kasi wala naman akong larkin hahahuhu viarkin in lovenat gsotlikemagnets wilbea,tl
2024842369078866412,2026-02-20 13:43:35,ahhhh kanina di naman na masakit ang lalamunan ko tapos ngayon oo na naman,tl
2024841984759021765,2026-02-20 13:42:03,may sipon na ba ang lahat viarkin in lovenat gsotlikemagnets wilbea,tl
2024841596194459907,2026-02-20 13:40:30,our gm and ops asst mgr visited us today since 10am to 5pm we are continuously doing meetings in regard to business and operations nakaka dry pagod na pagod ang utak ng akla kaya naman pinatulan ko na yung colleagues na nagaya kumaen sa buffet,en
2024838157246832825,2026-02-20 13:26:51,may lagnat pala ang via need na ng yakapsul at kisspirin ni arkin viarkin in lovenat viarkin in lovenat httpstco5j7fwquaqc,en
2024837727657861487,2026-02-20 13:25:08,lagnat laki lang yan viarkin in lovenat,en
2024835084256436411,2026-02-20 13:14:38,wilbea_ofc kasi may lagnat yung kapitbahay ko viarkin in lovenat gsotlikemagnets wilbea,en
2024834951942910326,2026-02-20 13:14:06,naol lovenat sakin lagnat lang eh may ubo at sipon pa hayup viarkin in lovenat viarkin in lovenat viarkin in lovenat,en
2024828589003403280,2026-02-20 12:48:49,pagod na pagod,gn
2024827997178777997,2026-02-20 12:46:28,ito ata gamot sa lagnat ko,tl
2024827514946998518,2026-02-20 12:44:33,pagod na pagod na ako,tl
2024827400471847259,2026-02-20 12:44:06,pagod na pagod na pagod na pagod na ako legit no joke fr fr fr,tl
2024824303989211476,2026-02-20 12:31:48,pagod na pagod na akoooo,tl
2024823881362751718,2026-02-20 12:30:07,brooo pagod na pagod na ako,tl
2024822923694141888,2026-02-20 12:26:19,intomak_ali pakinggan mo nalang vm ko may sipon effect pa,tl
2024822404187660323,2026-02-20 12:24:15,sobrang pagod na pagod talaga ako this week nandun na ako sa point na nananakot ulit ako sa management na magreresign na ako pero iniisip ko na sige itutulog ko nalang tas bawi nalang ulit bukas marami pa akong revo na hindi narereplyan httpstco4yfvcaxelc,tl
2024821348560941156,2026-02-20 12:20:03,nakaupo maghapon sa work pero parang pagod na pagod ako ashrave biyermiss you alwayswithashley,tl
2024806416528322697,2026-02-20 11:20:43,parang deserve ko ng jco kasi pagod na pagod na ako hahahahahahaha,tl
2024803580398678118,2026-02-20 11:09:27,pota pota pota pagod na pagod nakooo bksksksnsbsjsnssnbsbs,vep
2024799873523155126,2026-02-20 10:54:43,matanggal na din sana ang ubo at sipon ko plsss,tl
2024792081127129140,2026-02-20 10:23:45,sobrang gandaa hirap na hirap akong umiyak habang may sipon kainis 1010 will read amp cry again lt3,tl
2024789011336991075,2026-02-20 10:11:33,kota_tangerang bagus nih skalian tertibkan area sipon masa tiap sore macet yg bayar pajak dapat macet yg dapat duit tukang parkir sama pkl,id
2024787116354580488,2026-02-20 10:04:01,fuck lagnat,sv
2024786060681908426,2026-02-20 09:59:50,pagod nako pagod na pagod n,tl
2024785403132391440,2026-02-20 09:57:13,pagod na pagod na,gn
2024783128385229259,2026-02-20 09:48:11,kaka stream ng multo stripped down lagnat ko na ang nag relapse,tl
2024781500814922068,2026-02-20 09:41:43,cheolttalgi_ please lang pagod na pagod na ako sa prompts mo magtapos ka naman anu yan puro prompts na lang baaaaaaa httpstcokqxc9wxn6y,tl
2024778830603567337,2026-02-20 09:31:06,tangina pagod na pagod nako,tl
2024761597991014915,2026-02-20 08:22:37,crying pagod na pagod na ako httpstcoauwirrod1g,tl
2024751133412249730,2026-02-20 07:41:02,pakahirap na nga maapprove ng leave sa work ngayong naapprove may lagnat naman ako wtf,tl
2024747135816921388,2026-02-20 07:25:09,yawa nadugo na ang ilong sa sipon amppp,tl
2024746219130736853,2026-02-20 07:21:31,tulo na ang luha tulo pa ang sipon nakakaiyak ang meetgreetandbye,tl
2024746135265694062,2026-02-20 07:21:11,naulaw ang hilanat tungod sa nars,ceb
2024744942414025134,2026-02-20 07:16:26,_sheensui ako baradong ilong dry na ubo at lagnat i feel hot bruhhh hahahah,en
2024744864697766148,2026-02-20 07:16:08,berlinsoriano_ gekoysquad tetchied towel na nga sa akin halo na luha at sipon kokoy de santos jobert houseoflies holmagkapatid,ilo
2024743342161220100,2026-02-20 07:10:05,hepheplhorei baradong ilong lang hehe,de
2024741383417057728,2026-02-20 07:02:18,sabi ko sabay ako sa boss ko kasi di na ako magscooter ang jinet at may lagnat nga ending wfh nalang daw ang dami tuloy gagawin sa bahay labatupiliniswork mas pagod pala to huhuhaha,tl
2024740955396661301,2026-02-20 07:00:36,okay weather change na summer na agad wahhh may lagnat naba lahat huhu,en
2024739716541927627,2026-02-20 06:55:40,maypang hilanat magbalik2 eyy,en
2024739545691148424,2026-02-20 06:55:00,pagod na pagod na ako tama na nais nang matapos ni sofia trazona ang gulo sa kaniyang pamilya matapos ang kontrobersiyal na interview ni alvin aragon kaugnay na ulat httpstcorgnx57pypb httpstcowevgjgcpek,tl
2024735716455154034,2026-02-20 06:39:47,may sipon at ubo naba lahat,en
2024733477929894092,2026-02-20 06:30:53,_888ana pagod na pagod na ako sis,tl
2024730310647435454,2026-02-20 06:18:18,pagod na pagod na ako,tl
2024727967604289627,2026-02-20 06:08:59,baby_caireel kawaiidona_s tulo sipon nya kokoy de santos jobert houseoflies holmagkapatid,en
2024619203089912206,2026-02-19 22:56:48,lahat ba may sipon na,en
